0,11.6191838275653
0.25,11.6191838275653
0.5,11.4329749371293
0.75,11.2535530317159
1,11.0799703751078
1.25,10.911981698509
1.5,10.7498207632161
1.75,10.5940258642427
2,10.4453043392989
2.25,10.3044286976125
2.5,10.1721587313277
2.75,10.0491851436999
3,9.93609100789846
3.25,9.83332789890304
3.5,9.74120392125816
3.75,9.65988115779854
4,9.58938033350196
4.25,9.52959074888543
4.5,9.48028379870499
4.75,9.4411286542411
5,9.4117089456701
5.25,9.39153952720461
5.5,9.38008263423383
5.75,9.37676294261906
6,9.38098121190868
6.25,9.39212633523383
6.5,9.4095857298218
6.75,9.43275408579303
7,9.46104055057324
7.25,9.4938744657315
7.5,9.53070574824668
7.75,9.5710249628817
8,9.61433938604845
8.25,9.67162377132658
8.5,9.81600969261741
8.75,10.2321264718854
9,10.867370165412
9.25,11.6174602349369
9.5,12.4174950281701
9.75,13.1969953881411
10,13.7361513265455
10.25,13.9291323978925
10.5,13.9947330057267
10.75,14.2144507997076
11,14.6063970225253
11.25,15.0910534132405
11.5,15.4388497809916
11.75,15.4838508451719
12,15.2989794883133
12.25,14.9986566040275
12.5,14.7114478668493
12.75,14.6990802024473
13,14.946558976663
13.25,15.3649535909895
13.5,15.8897808520646
13.75,16.474960631774
14,17.0880448200608
14.25,17.6546887789062
14.5,17.9424102103221
14.75,17.8921631226228
15,17.6119336587631
15.25,17.1860293418403
15.5,16.6759575222316
15.75,16.1260601871576
16,15.5677375188246
16.25,15.1569671529774
16.5,15.0789387104581
16.75,15.1446568869977
17,15.0879229552872
17.25,14.9057415747215
17.5,14.6461145745406
17.75,14.3437434460069
18,14.0162054285576
18.25,13.6744320004015
18.5,13.3880282409128
18.75,13.399912677249
19,13.6777767486656
19.25,14.1285832053733
19.5,14.6902258154267
19.75,15.2895930257862
20,15.7010357651416
20.25,15.8014988869937
20.5,15.6850977533485
20.75,15.433512757209
21,15.1046153467869
21.25,14.738760274548
21.5,14.3634768178695
21.75,13.9969690511174
22,13.650722077088
22.25,13.3288205573609
22.5,13.0381573876991
22.75,12.7795200417386
23,12.5521097442794
23.25,12.3463221127878
23.5,12.154699200907
23.75,11.971772269633
24,11.7939632228911
